ERM ID,Material type,Core size (nm),Method core size,Hydro size (nm),Method hydro size,Surface charge (mV),Method surface charge,Surface area (m2/g),Method surface area,_Hsf (eV),Ec (eV),Ev (eV),_MeO (eV),Assay,Cell name,Cell species,Exposure time,Exposure dose (ug/mL),Viability (%),Toxicity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,150,151.1111,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,0.00001,100,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,20,116.6667,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,40,110,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,60,104.4444,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,80,111.1111,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,100,122.2222,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,120,121.1111,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,150,121.1111,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,0.00001,100,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,20,110,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,40,120,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,60,115.5556,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,80,114.4444,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,100,122.2222,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,120,121.1111,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,150,116.6667,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,0.00001,100,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,20,82.2599,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,40,76.7232,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,60,83.8418,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,80,85.4237,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,100,93.3333,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,120,90.1695,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,150,98.8701,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,0.00001,100,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,20,90.1695,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,40,103.6158,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,60,88.5876,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,80,96.4972,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,100,115.4802,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,120,95.7062,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,150,118.6441,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,0.00001,100,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,20,90.9605,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,40,94.1243,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,60,104.4068,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,80,87.0056,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,100,82.2599,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,120,106.7797,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,504.5,,-10.7,,210,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,150,94.1243,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,0.00001,100,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,20,87.62,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,40,94.16,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,60,84.14,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,80,99.83,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,100,101.14,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,120,112.47,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,150,108.55,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,0.00001,100,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,20,95.9,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,40,100.7,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,60,87.19,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,80,112.04,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,100,102.01,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,120,102.01,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,150,91.11,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,0.00001,100,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,20,122.5,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,40,124.6,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,60,125.9,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,80,127.3,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,100,118.14,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,120,116.4,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,150,116.4,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,0.00001,100,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,20,105.5,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,40,95.67,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,60,102.71,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,80,106.58,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,100,99.89,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,120,114.67,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,24,150,119.59,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,0.00001,100,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,20,93.91,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,40,92.16,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,60,95.67,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,80,90.05,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,100,88.29,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,120,103.06,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,6,150,90.75,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,0.00001,100,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,20,107.9,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,40,101.6,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,60,105.1,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,80,103.06,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,100,94.97,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,120,95.32,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,25,,228.3,,-10.7,,40,,-9.779,-4.16,-7.49,5.77,,SHSY5Y,Cancer,3,150,97.78,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,74,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,MCF10A,Cancer,24,0.00001,96.1027,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,74,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,MCF10A,Cancer,24,150,80.5606,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,74,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,MCF10A,Cancer,24,0.00001,96.5641,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,74,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,MCF10A,Cancer,24,150,96.0304,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,74,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,WI38,Normal,24,0.00001,94.1623,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,74,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,WI38,Normal,24,150,75.8821,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,74,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,WI38,Normal,24,0.00001,94.7795,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,74,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,WI38,Normal,24,150,79.0703,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,74,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,ChangLiv,Normal,24,0.00001,93.757,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,74,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,ChangLiv,Normal,24,150,79.0703,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,74,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,ChangLiv,Normal,24,0.00001,95.6434,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,74,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,ChangLiv,Normal,24,150,94.7002,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TiO2,21,,133,,-9.42,,57,,-9.779,-4.16,-7.49,5.77,,ChangLiv,Normal,24,0.00001,93.757,Nontoxic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
